Time,Omega_X,Omega_Y,Omega_Z
1.04365911733251,-9.01502624060137e-07,-3127.43881628945,3.89887875193716e-07
1.04465911733251,-9.01397621318912e-07,-3131.14579315974,3.89677021912747e-07
1.04565911733251,-9.05241728066004e-07,-3134.85277003459,3.89461759718008e-07
1.04665911733251,-9.12775085219129e-07,-3138.55974691367,3.89265122493783e-07
1.04765911733251,-9.23337631669415e-07,-3142.26672379618,3.89108499855609e-07
1.04865911733251,-9.35933603664231e-07,-3145.97370068096,3.89009390561262e-07
1.04965911733251,-9.49331697056727e-07,-3149.68067756657,3.88979304280174e-07
1.05065911733251,-9.62194190213138e-07,-3153.38765445149,3.89022538832509e-07
1.05165911733251,-9.73218710616885e-07,-3157.09463133421,3.89135441184895e-07
1.05265911733251,-9.81281805574109e-07,-3160.80160821346,3.89306787334413e-07
1.05365911733251,-9.85563115352574e-07,-3164.50858508834,3.89518729598636e-07
1.05465911733251,-9.85641732156324e-07,-3168.21556195838,3.89748743624386e-07
1.05565911733251,-9.8154869643354e-07,-3171.92253882367,3.89971851734284e-07
1.05665911733251,-9.73772807491701e-07,-3175.62951568478,3.90163526844198e-07
1.05765911733251,-9.63214100362756e-07,-3179.33649254279,3.90302169686343e-07
1.05865911733251,-9.51093910418978e-07,-3183.04346939911,3.90371763096986e-07
1.05965911733251,-9.38825330821876e-07,-3186.75044625537,3.90363571743689e-07
1.06065911733251,-9.27861424930794e-07,-3190.45742311321,3.90277397895195e-07
1.06165911733251,-9.19532915019646e-07,-3194.16439997415,3.90121618270554e-07
1.06265911733251,-9.14900448871068e-07,-3197.87137683937,3.89912618808128e-07
1.06365911733251,-9.14630294771066e-07,-3201.57835370959,3.89672838128985e-07
1.06465911733251,-9.18914426256346e-07,-3205.28533058499,3.89428726505199e-07
1.06565911733251,-9.27437266409419e-07,-3208.99230746517,3.89207433922555e-07
1.06665911733251,-9.39403562972076e-07,-3212.69928434918,3.89034281218078e-07
1.06765911733251,-9.5361956901407e-07,-3216.40626123565,3.88929325640962e-07
1.06865911733251,-9.68618060701598e-07,-3220.11323812288,3.889055215607e-07
1.06965911733251,-9.82820354628874e-07,-3223.82021500909,3.88966632758302e-07
1.07065911733251,-9.94713280328014e-07,-3227.52719189256,3.89107065310512e-07
1.07165911733251,-1.00301864824517e-06,-3231.23416877188,3.89311899644283e-07
1.07265911733251,-1.0068457026115e-06,-3234.94114564609,3.89558938608722e-07
1.07365911733251,-1.00579947672736e-06,-3238.64812251477,3.89820452204124e-07
1.07465911733251,-1.00003469320349e-06,-3242.35509937816,3.90066889034462e-07
1.07565911733251,-9.90247671472384e-07,-3246.06207623708,3.90269682868893e-07
1.07665911733251,-9.77607050572176e-07,-3249.76905309289,3.9040501654636e-07
1.07765911733251,-9.6362809749144e-07,-3253.47602994732,3.90456215082651e-07
1.07865911733251,-9.50003130104795e-07,-3257.1830068023,3.9041625173882e-07
1.07965911733251,-9.38411845099798e-07,-3260.8899836597,3.9028834900991e-07
1.08065911733251,-9.30325875490276e-07,-3264.59696052116,3.90086088025709e-07
1.08165911733251,-9.26834375145266e-07,-3268.30393738787,3.89831819402984e-07
1.08265911733251,-9.28510708481059e-07,-3272.0109142604,3.89554452874819e-07
1.08365911733251,-9.35335618939237e-07,-3275.7178911387,3.89285923506832e-07
1.08465911733251,-9.46688603332531e-07,-3279.42486802199,3.89057810012169e-07
1.08565911733251,-9.61411411255747e-07,-3283.13184490895,3.88897361819236e-07
1.08665911733251,-9.77932261338869e-07,-3286.83882179777,3.88824456484598e-07
1.08765911733251,-9.94441853868983e-07,-3290.54579868641,3.88848882846206e-07
1.08865911733251,-1.00910279028328e-06,-3294.25277557282,3.88969230344632e-07
1.08965911733251,-1.02026747493294e-06,-3297.95975245519,3.89172630449525e-07
1.09065911733251,-1.02667427135041e-06,-3301.66672933214,3.89436201704404e-07
1.09165911733251,-1.02760618005851e-06,-3305.37370620295,3.8972956470875e-07
1.09265911733251,-1.02298380153362e-06,-3309.08068306757,3.90018197905367e-07
1.09365911733251,-1.01338811253084e-06,-3312.78765992673,3.90267665494683e-07
1.09465911733251,-1.00000118810526e-06,-3316.49463678179,3.90447526832607e-07
1.09565911733251,-9.84477504079779e-07,-3320.20161363464,3.90535292089355e-07
1.09665911733251,-9.68752855161821e-07,-3323.90859048745,3.90519023073778e-07
1.09765911733251,-9.54819436525249e-07,-3327.61556734245,3.90399284158472e-07
1.09865911733251,-9.44485870326189e-07,-3331.3225442016,3.90188873774718e-07
1.09965911733251,-9.39156703426693e-07,-3335.02952106641,3.89912018265518e-07
1.10065911733251,-9.39652008886816e-07,-3338.73649793774,3.89601100699634e-07
1.10165911733251,-9.46100072820596e-07,-3342.44347481566,3.89293541365048e-07
1.10265911733251,-9.57910551940821e-07,-3346.15045169944,3.8902660989498e-07
1.10365911733251,-9.73829774612208e-07,-3349.85742858762,3.88833584782169e-07
1.10465911733251,-9.92085309650501e-07,-3353.5644054782,3.8873897260685e-07
1.10565911733251,-1.0105897594469e-06,-3357.27138236884,3.88755869772234e-07
1.10665911733251,-1.02719186782687e-06,-3360.97835925718,3.88883749851033e-07
1.10765911733251,-1.03994076188884e-06,-3364.68533614108,3.89108578037357e-07
1.10865911733251,-1.04732705744104e-06,-3368.39231301893,3.89403962326108e-07
1.10965911733251,-1.04847826156053e-06,-3372.09928988985,3.8973456343571e-07
1.11065911733251,-1.0432772275464e-06,-3375.80626675379,3.9005990020516e-07
1.11165911733251,-1.03239162619987e-06,-3379.51324361156,3.903396419371e-07
1.11265911733251,-1.01720458571315e-06,-3383.22022046476,3.90538296849715e-07
1.11365911733251,-9.99654705658424e-07,-3386.92719731558,3.90630026803997e-07
1.11465911733251,-9.82006381938762e-07,-3390.63417416652,3.90601784426077e-07
1.11565911733251,-9.66572418844774e-07,-3394.34115102013,3.90455394716584e-07
1.11665911733251,-9.5542514029501e-07,-3398.04812787865,3.90207466392615e-07
1.11765911733251,-9.50133015396218e-07,-3401.75510474371,3.89887689399655e-07
1.11865911733251,-9.5155282976659e-07,-3405.4620816162,3.89535227542103e-07
1.11965911733251,-9.59711359602576e-07,-3409.16905849604,3.89194113646088e-07
1.12065911733251,-9.7378574493325e-07,-3412.87603538224,3.88907545081172e-07
1.12165911733251,-9.92192216367944e-07,-3416.58301227298,3.88712662273293e-07
1.12265911733251,-1.01277338521201e-06,-3420.28998916586,3.88635501360101e-07
1.12365911733251,-1.03306129443798e-06,-3423.99696605816,3.8868757989059e-07
1.12465911733251,-1.05058636051301e-06,-3427.70394294718,3.88864126966436e-07
1.12565911733251,-1.06319196120507e-06,-3431.41091983062,3.89144385524189e-07
1.12665911733251,-1.0693154540171e-06,-3435.11789670686,3.89493994324923e-07
1.12765911733251,-1.06819938907702e-06,-3438.82487357516,3.89869083226554e-07
1.1286591173325,-1.06000343629563e-06,-3442.53185043581,3.90221870289073e-07
1.1296591173325,-1.04580014864268e-06,-3446.23882729007,3.90506500419259e-07
1.1306591173325,-1.02745210410765e-06,-3449.94580414004,3.90685341906433e-07
1.1316591173325,-1.00738549281162e-06,-3453.65278098843,3.90733644131303e-07
1.1326591173325,-9.88289052754857e-07,-3457.35975783817,3.90643358424693e-07
1.1336591173325,-9.72768460676866e-07,-3461.06673469206,3.90424099212517e-07
1.1346591173325,-9.63004661415861e-07,-3464.77371155241,3.90102623014328e-07
1.1356591173325,-9.60463717424972e-07,-3468.48068842072,3.89719346559611e-07
1.1366591173325,-9.65693695035326e-07,-3472.18766529747,3.89323491722156e-07
1.1376591173325,-9.78234198175808e-07,-3475.89464218205,3.88966694359523e-07
1.1386591173325,-9.96660561860277e-07,-3479.6016190728,3.88696393194902e-07
1.1396591173325,-1.0187536272599e-06,-3483.30859596724,3.88549355214111e-07
1.1406591173325,-1.04177639790011e-06,-3487.01557286237,3.8854672528852e-07
1.1416591173325,-1.06282538968525e-06,-3490.72254975505,3.88690950055316e-07
1.1426591173325,-1.07921266797781e-06,-3494.4295266424,3.88965061100804e-07
