Time,Ang_X,Ang_Y,Ang_Z
0.033392791902124,8.32913739273991e-05,-0.0664597079363409,-0.000204147071462497
0.0341027871221847,8.39919902247982e-05,-0.0656686902148712,-0.00020412474644329
0.0348127823422455,8.47383343469864e-05,-0.0648669546187678,-0.000204892504175877
0.0358127823422455,8.58446953180049e-05,-0.0637196617074336,-0.000206690632641979
0.0368127823422455,8.69611663007584e-05,-0.0625513358101499,-0.0002084424632177
0.0378127823422455,8.80186373259699e-05,-0.0613621555390234,-0.000209320153041838
0.0388127823422455,8.89684611993502e-05,-0.0601524876465708,-0.000209070624026285
0.0398127823422455,8.98089103570076e-05,-0.058922897635872,-0.000208088196364043
0.0408127823422455,9.05799969318615e-05,-0.0576740418764705,-0.000207114895129845
0.0418127823422455,9.13422011298355e-05,-0.0564065537509916,-0.00020679190051946
0.0428127823422455,9.2118997882763e-05,-0.0551208079464741,-0.000207191221248494
0.0438127823422455,9.29102301451021e-05,-0.0538170638790324,-0.000208039946081445
0.0448127823422455,9.36975224821582e-05,-0.0524955404059558,-0.000208923999334475
0.0458127823422455,9.44543978100768e-05,-0.0511564809981414,-0.000209497410307996
0.0468127823422455,9.51630457681561e-05,-0.0498001927118825,-0.000209621715300829
0.0478127823422455,9.58065480922543e-05,-0.0484227082073856,-0.000209349079758225
0.0488127823422455,9.64116831268489e-05,-0.0470282982965164,-0.000209047311359391
0.0498127823422455,9.69928467826883e-05,-0.0456179310863276,-0.00020889653008968
0.0508127823422455,9.75588296672947e-05,-0.0441948890964106,-0.000208925167378546
0.0518127823422455,9.81141836813047e-05,-0.0427579435121984,-0.000209140083985033
0.0528127823422455,9.86606784232301e-05,-0.0413062923592902,-0.000209463327720453
0.0538127823422455,9.91935689122689e-05,-0.0398398012405749,-0.000209777884383274
0.0548127823422455,9.97043400402807e-05,-0.0383586364159374,-0.000209990544999265
0.0558127823422455,0.000100190109418702,-0.036863057329266,-0.000210070385560836
0.0568127823422455,0.000100642921818621,-0.0353496859598144,-0.000210020070376093
0.0578127823422455,0.000101070483299532,-0.03382203661794,-0.000209955834983508
0.0588127823422455,0.000101477847354331,-0.0322808792948594,-0.000209941835142828
0.0598127823422455,0.000101868547593922,-0.0307265352550867,-0.000209994644477201
0.0608127823422455,0.000102244230434981,-0.0291592417227822,-0.000210097142380147
0.0618127823422455,0.000102605042504809,-0.0275792155533536,-0.000210219107674684
0.0628127823422455,0.000102952809273386,-0.0259889986443443,-0.000210364656926959
0.0638127823422455,0.000103287487712627,-0.0243875665984594,-0.000210524605751855
0.0648127823422455,0.000103608475923864,-0.0227742678832594,-0.0002106711922609
0.0658127823422455,0.000103914503194337,-0.0211489980359578,-0.00021077922195096
0.0668127823422455,0.000104201485544426,-0.0195087967752419,-0.000210798861615434
0.0678127823422455,0.000104470137522463,-0.0178565848893497,-0.000210781644300696
0.0688127823422455,0.000104722126347928,-0.0161929898857567,-0.000210774648709293
0.0698127823422455,0.00010495958038666,-0.0145182679115943,-0.00021080154923802
0.0708127823422455,0.000105183931110858,-0.0128326054668099,-0.000210860540832054
0.0718127823422455,0.000105395972345279,-0.011136171853431,-0.000210937998038034
0.0728127823422455,0.000105595891695623,-0.00942913016678642,-0.000211018456356594
0.0738127823422455,0.000105784271425259,-0.00771359168262464,-0.000211121915357978
0.0748127823422455,0.000105962037922049,-0.00598869004250199,-0.000211249617536273
0.0758127823422455,0.00010613002622951,-0.00425386427407186,-0.000211377515241688
0.0768127823422455,0.000106287831891638,-0.00250900676876841,-0.000211477524155118
0.0778127823422455,0.000106434328402898,-0.000754209511753764,-0.000211536825082275
0.0779027823422455,0.000106446981627386,-0.00059583457991103,-0.000211540201324485
0.0779927823422455,0.000106459459795282,-0.000437323736774051,-0.00021154302176545
0.0780827823422455,0.000106471820706053,-0.000278725059027556,-0.000211545519258788
0.078100796442679,0.000106474287444703,-0.000246975063474568,-0.000211545999967011
0.0781188105431126,0.000106476762587592,-0.000215222017771654,-0.000211545880942261
0.0781368246435461,0.000106479293748886,-0.000183469006326204,-0.000211541655423593
0.078155209403548,0.000106481927682875,-0.000151066115970963,-0.000211529679754476
0.0781735941635499,0.000106484574099911,-0.000118673637876661,-0.000211501119872763
0.0781919789235518,0.000106487141694434,-8.63019502112675e-05,-0.000211443054815466
0.0782103636835537,0.000106489519827622,-5.39645877136264e-05,-0.000211338931044317
0.0782198632944913,0.00010649063303717,-3.7273260220721e-05,-0.000211261857943093
0.0782293629054288,0.000106491644284363,-2.05972373075509e-05,-0.000211165049823203
0.0782388625163663,0.000106492522960826,-3.93963502390572e-06,-0.0002110448733992
0.0782483621273038,0.000106492999283772,1.26942203715729e-05,-0.00021089654687404
0.0782578617382413,0.000106492803754403,2.92970547851304e-05,-0.00021071440537661
0.0782673613491789,0.000106491912533389,4.58613008773698e-05,-0.000210493049434033
0.0782805040107744,0.000106489708834121,6.87009850409219e-05,-0.000210114043674935
0.07829364667237,0.000106486512705831,9.14340462350526e-05,-0.000209641191463677
0.0783067893339656,0.000106482372393586,0.000114040072359261,-0.000209065134748963
0.0783199319955611,0.000106477301142678,0.000136496823904534,-0.000208376879783921
0.0783330746571567,0.000106471344602559,0.000158780586634253,-0.000207567799220296
0.0783579854048625,0.000106457899965375,0.000200454923711926,-0.000205676103819349
0.0783828961525683,0.000106441935578289,0.000241251942636504,-0.000203278259019821
0.078407806900274,0.000106423728237104,0.000281007412724252,-0.000200341876701959
0.0784327176479798,0.000106403547009772,0.000319567921105465,-0.000196848455392251
0.0784576283956856,0.000106381622126089,0.00035679778406101,-0.000192793052181355
0.0784964035915019,0.000106344399209348,0.000411853579424722,-0.000185388173644466
0.0785351787873181,0.000106303861701664,0.000463113949358481,-0.000176717713847782
0.0785739539831344,0.000106260406030162,0.000510406171950854,-0.000166897813523599
0.0786127291789507,0.000106214511818841,0.000553684868194207,-0.000156066583602855
0.0786515043747669,0.000106166849102772,0.000593000030848129,-0.00014435737594897
0.0787012267464324,0.000106104381783179,0.000637812782695348,-0.000128229063124303
0.0787509491180979,0.000106041417953454,0.000676641860629961,-0.000111019786615964
0.0788006714897634,0.000105978226777986,0.000709887642341323,-9.28773744960171e-05
0.0788503938614289,0.000105914464115056,0.000737964156869279,-7.3933834823538e-05
0.0789001162330944,0.000105849669406484,0.000761267446489467,-5.43172030452549e-05
0.0790102984970797,0.000105699234313343,0.000798263027520858,-9.25166873836335e-06
0.0790224787179693,0.000105681955307,0.000801110091855877,-4.13356150957597e-06
0.0790286700988103,0.000105673085712136,0.00080247972848652,-1.52744335329383e-06
0.0790320594683778,0.000105668205296525,0.000803207187385431,-9.94188897634304e-08
0.0790325729826553,0.000105667450357806,0.000803315982586215,1.17004815563359e-07
0.0790330864969328,0.000105666669063484,0.000803424361929295,3.3341009517807e-07
0.0790336000112104,0.000105665857797648,0.000803532318022599,5.49785995396322e-07
0.0790341135254879,0.000105665018643013,0.000803639850396953,7.66130282650039e-07
0.0790351225272675,0.000105663307080418,0.000803849916889783,1.19113978734981e-06
0.079036131529047,0.000105661529105841,0.000804058373153473,1.61604656314926e-06
0.0790371405308265,0.000105659703789622,0.000804265232433256,2.04086060547384e-06
0.0790381495326061,0.000105657844857613,0.000804470505088066,2.4655889985856e-06
0.0790401979364814,0.000105654007965384,0.000804882391594744,3.32759863292285e-06
0.0790422463403568,0.000105650111302155,0.000805287817245598,4.18929225925168e-06
0.0790442947442321,0.000105646181386934,0.000805686819420488,5.05068040752942e-06
0.0790463431481075,0.000105642232612602,0.000806079429361527,5.91176695372875e-06
0.0790512343340598,0.000105632743396562,0.00080698007289019,7.96608822337896e-06
0.0790561255200122,0.000105623207433463,0.000807844835519042,1.00186094708176e-05
0.0790610167059645,0.000105613630770135,0.000808674132777351,1.20692864094483e-05
0.0790864639629782,0.000105562842157612,0.000812183405220278,2.26891954853594e-05
0.0791119112199919,0.000105510900472569,0.000814825395214386,3.32481335300585e-05
0.0791373584770056,0.000105457653679968,0.000816625032991501,4.37385222892081e-05
0.0792013785489069,0.000105317175540237,0.000818079261118896,6.98152720760788e-05
0.0792653986208081,0.000105164380492663,0.000815126076941186,9.53507832555095e-05
0.0793294186927094,0.000104994216963262,0.000808168535415184,0.000120243849132077
0.0793934387646106,0.000104799134153128,0.000797691197416919,0.000144402291651975
0.0794683908339444,0.000104521782335367,0.000781557574399463,0.000171645869310225
0.0794908764547445,0.000104424417558002,0.000776008230221173,0.000179581644068618
0.0795133620755446,0.000104317235728825,0.000770168257430599,0.000187400936836502
0.0795358476963447,0.000104197567032346,0.000764055721466161,0.000195099526636923
0.0795583333171448,0.000104063288955632,0.000757685760333246,0.000202674923042328
0.079580818937945,0.000103913617657192,0.000751070788122173,0.000210127710765469
0.0796155748151235,0.00010364854394264,0.000740387338545587,0.000221412519054292
0.0796313658554372,0.000103513107338164,0.000735355277402536,0.000226446463264184
0.0796471568957508,0.000103365566456079,0.000730216238045479,0.000231423023946969
0.0796629479360645,0.000103202871083884,0.000724971303645366,0.000236341786672544
0.0796787389763781,0.000103021106828942,0.000719621406113916,0.000241201826378439
0.0796966987864975,0.000102786329542797,0.000713410345021853,0.000246656743650532
0.0797146585966169,0.000102516626530769,0.00070706677613963,0.000252033356830969
0.0797326184067363,0.000102208707690955,0.000700593992395229,0.000257331706445657
0.0797505782168557,0.000101861856027117,0.000693996558154451,0.000262553185950332
0.0797685380269751,0.000101477167863134,0.000687279870710683,0.000267700119169521
0.0797889808219279,0.000100995543883534,0.000679496683206018,0.000273471303359921
0.0798094236168807,0.000100469827120578,0.000671574578445765,0.000279153221103471
0.0798298664118335,9.99024472946458e-05,0.000663521591244279,0.000284749602162012
0.0798503092067862,9.92956949736653e-05,0.000655345584541506,0.000290264064948928
0.079870752001739,9.8651822655585e-05,0.000647054335245245,0.000295700182470934
0.079996282801206,9.40868181579067e-05,0.000594307720769822,0.000327682053507408
0.0800869561204807,9.02278009867973e-05,0.000554563140976865,0.000349431742408369
0.0801776294397553,8.60956793537591e-05,0.000514119773160848,0.000370359949082838
0.0802523343926911,8.25813326625784e-05,0.000480603099076058,0.000387135906650733
0.080327039345627,7.90453374253745e-05,0.000447179406674546,0.000403613458783583
0.0803804049841419,7.65275465040197e-05,0.000423434749483643,0.000415235596037629
0.0804337706226569,7.40270717175385e-05,0.00039983659928459,0.000426750725447037
0.0804871362611718,7.15453371219497e-05,0.00037639001908505,0.000438161263921888
0.0805405018996868,6.90822274503457e-05,0.000353094684598826,0.00044946718816186
0.0807665667989917,5.89532538348454e-05,0.000256936412701547,0.000495581634590967
0.0809926316982967,4.91368366089719e-05,0.000163411837739621,0.000539828081129816
0.0812186965976017,3.96295165651816e-05,7.25242529717741e-05,0.000582194623994242
0.0821123505511945,4.7121416627327e-06,-0.000263246807147782,0.000732711933274905
0.0830060045047872,-2.58701111281278e-05,-0.000559848578509592,0.000854713900139686
0.0838996584583799,-5.23348641357801e-05,-0.000817465113059577,0.000947880907640101
0.0847933124119727,-7.49525930262182e-05,-0.00103674227052917,0.00101223655444998
0.0857933124119727,-9.60568842886716e-05,-0.0012377041582408,0.00105032549794042
0.0867933124119727,-0.000113061428197636,-0.00139283691567373,0.00105288419826661
0.0877933124119727,-0.000126312039335444,-0.00150325753659982,0.00102025578684566
0.0887933124119727,-0.000136132431388703,-0.00157004003788657,0.00095279927945673
0.0897933124119727,-0.000142802291164126,-0.00159413244124401,0.000850853755833849
0.0907933124119727,-0.000146611324635239,-0.00157654416860596,0.000714806839559024
0.0917933124119727,-0.000147838481308298,-0.00151827520170031,0.000545068438781725
0.0927933124119727,-0.000146738373092791,-0.00142026622547273,0.000342049911588304
0.0937933124119727,-0.000143543469444054,-0.00128340168818416,0.000106161803128968
0.0940933124119727,-0.000142209154723076,-0.00123489234919272,2.90472516026309e-05
0.0943933124119727,-0.000140702234012053,-0.0011829409210593,-5.08604649095401e-05
0.0946382508015304,-0.000139313176221663,-0.00113777772311655,-0.000117602836933354
0.0948831891910882,-0.0001377003933478,-0.00108952955482167,-0.000183981158370452
0.0949566707079555,-0.000137153501736956,-0.00107429943687314,-0.000203398069736476
0.0950301522248229,-0.000136564793865257,-0.00105863819609107,-0.000222361380784686
0.0951036337416902,-0.000135917847654094,-0.00104249446590976,-0.000240739433989985
0.0951771152585575,-0.000135176851814431,-0.00102580947029419,-0.000258398599647616
0.0952505967754248,-0.000134268151401426,-0.00100850437517174,-0.000275185565150223
0.0953068831911643,-0.000133391530518126,-0.000994769149945451,-0.000287348195058922
0.0953631696069037,-0.000132304770559968,-0.000980571557120275,-0.000298826905187775
0.0954194560226432,-0.000130979618564221,-0.000965882588308159,-0.000309565651975224
0.0954757424383826,-0.000129403501363506,-0.000950683690928288,-0.000319522391948636
0.0955320288541221,-0.000127570777126278,-0.000934962064131504,-0.000328664445858323
0.0956146011254475,-0.00012440774322005,-0.000910929917497977,-0.000340542429651793
0.0956971733967728,-0.000120673945871016,-0.000885733380009521,-0.000350562579816034
0.0957797456680982,-0.000116367356187036,-0.000859366264248147,-0.000358702897704215
0.0958623179394236,-0.000111494091851655,-0.000831835265737385,-0.000364969663174419
0.0960707885340511,-9.67935278910482e-05,-0.000757327205962115,-0.000372794731363114
0.0962792591286787,-7.89750686390171e-05,-0.000676121552329671,-0.00037008993348698
0.0964877297233062,-5.85917768299475e-05,-0.000589057626237712,-0.000358592929801965
0.0966962003179337,-3.62832245429925e-05,-0.000497121223009761,-0.000340384326768458
0.0969046709125612,-1.26736702323907e-05,-0.000401283508782053,-0.000317533544567553
0.0971400299768943,1.48597830418762e-05,-0.00028947072041311,-0.000288403503611204
0.0973328926309638,3.75825424854649e-05,-0.000195839396962398,-0.000263288553541782
0.0975257552850333,5.98211212961035e-05,-0.000101424626690068,-0.000237730583744412
0.0977186179391027,8.0666673200948e-05,-7.72286896706073e-06,-0.000211845819050191
0.0977710308250853,8.59308044071613e-05,1.7356325879255e-05,-0.000204738323840314
0.0978234437110678,9.09073181733416e-05,4.20849203472867e-05,-0.00019756681904033
0.0978758565970504,9.55160497510254e-05,6.63383095529961e-05,-0.000190333493840764
0.0979282694830329,9.96759797668179e-05,8.99925149557383e-05,-0.000183053751267366
0.0979806823690154,0.000103303098704331,0.000112920376148344,-0.000175751001271305
0.0980849387724322,0.000108589844361615,0.000155850548657216,-0.000161271896849694
0.0981162156934573,0.000109592453916736,0.00016791130054182,-0.000156974279455378
0.0981474926144823,0.000110292453296114,0.000179544794339129,-0.000152711275462255
0.0981698574584418,0.000110591360849754,0.00018758405851272,-0.000149692109842487
0.0981765669116297,0.000110644022254203,0.000189947242200846,-0.000148793392933562
0.0981832763648175,0.000110676810248896,0.000192286256201646,-0.000147899426763195
0.0981899858180053,0.000110691018745766,0.000194601665249501,-0.000147009501310846
0.0981966952711932,0.000110691665948013,0.000196896047106651,-0.000146120904102017
0.098203404724381,0.000110686478617034,0.000199173440480356,-0.000145229472065483
0.0982089320987631,0.000110682643415798,0.00020103934357438,-0.00014449037295895
0.0982144594731452,0.000110679990221059,0.000202896321158959,-0.000143746596968465
0.0982199868475274,0.00011067732091677,0.000204743649391117,-0.00014299880221357
0.0982255142219095,0.000110673847772163,0.000206580828446133,-0.000142247425156898
0.0982310415962916,0.000110669882558421,0.000208407953705618,-0.000141492309209643
0.0982365689706737,0.000110666023509851,0.000210225275891977,-0.000140733144193841
0.0982453972472127,0.000110660202626285,0.000213107443879852,-0.000139512182153541
0.0982542255237517,0.000110654639869379,0.00021596412972203,-0.000138280992564239
0.0982630538002907,0.000110648761639925,0.000218794746921699,-0.000137039948263214
0.0982718820768297,0.000110642477006719,0.000221598978132454,-0.000135789164910641
0.0982807103533686,0.00011063607000097,0.000224376716491322,-0.000134528559706073
0.0982895386299076,0.000110629712701338,0.000227127802694846,-0.000133258114543838
0.0983351775026547,0.000110594900010532,0.000240914841517903,-0.000126538247489364
0.0983808163754017,0.000110558322824139,0.000253950087366519,-0.000119573325465774
0.0984264552481488,0.000110519255578935,0.000266211661100817,-0.00011237785096338
0.0984720941208958,0.000110477806103538,0.000277683947016104,-0.000104967199078729
0.0985177329936428,0.000110434225169824,0.000288357100710287,-9.73575463117119e-05
0.098645957555404,0.000110300508650438,0.000314089195793555,-7.51255582045565e-05
0.0987741821171651,0.000110149014904122,0.000333713979536174,-5.18958859196836e-05
0.0989024066789263,0.000109977034284387,0.000347607043510516,-2.80903921263151e-05
0.0990306312406874,0.000109780239203397,0.000356305185068317,-4.13194864903289e-06
0.0992636657936445,0.000109301962051265,0.000360751182389645,3.78777821371291e-05
0.0994117467851282,0.000108892776075439,0.000356724330034506,6.30395195994486e-05
0.099559827776612,0.000108368541628057,0.000348569584023983,8.64363776066705e-05
0.0997079087680958,0.000107708288593229,0.000337174794533747,0.000107912905197931
0.0998559897595796,0.000106893465340929,0.000323321240100748,0.000127449312941817
0.100059183447779,0.000105498598498269,0.000301381937242867,0.000151236936595919
0.100262377135978,0.000103758500687912,0.000277289061413051,0.000171816320409139
0.100465570824177,0.000101663347081145,0.000252093213884867,0.000189567034127095
0.100668764512375,9.92269633674465e-05,0.000226596090624721,0.00020483075117967
0.100871958200574,9.64901758087162e-05,0.000201423794901777,0.000217872382513013
0.101384649973084,8.88747684198662e-05,0.000142039042611416,0.000242073457002187
0.101897341745593,8.17661309949016e-05,9.28216599036872e-05,0.000255901149203495
0.102035910353679,8.01569197227906e-05,8.17564655971713e-05,0.000258114433940433
0.102174478961765,7.86605536257346e-05,7.15042131962922e-05,0.000259627361995838
0.102313047569851,7.72156810115394e-05,6.20328608372716e-05,0.000260416172766351
0.102451616177937,7.57926035899589e-05,5.3346643773223e-05,0.000260477919509443
0.102590184786024,7.43909752960687e-05,4.54547348759689e-05,0.000259818355161964
0.102857214795205,7.17771077133282e-05,3.24876172739868e-05,0.000256531143958163
0.103124244804387,6.92779677832515e-05,2.24579602131355e-05,0.000250595705768229
0.103391274813569,6.68934169347501e-05,1.53492101196696e-05,0.000242022560630975
0.103658304822751,6.46207432785949e-05,1.11445414533692e-05,0.000230821878434005
0.104658304822751,5.70343122797931e-05,2.07505568393118e-05,0.000165764692996964
0.105658304822751,5.07994565259715e-05,6.8372691564601e-05,6.40211833715358e-05
0.105881766627373,4.96408258326166e-05,8.39818820534024e-05,3.6315837487779e-05
0.10594880516876,4.93262949821121e-05,8.89714625935047e-05,2.76655049497747e-05
0.106015843710146,4.90422750120542e-05,9.40836572883414e-05,1.88745954027654e-05
0.106082882251533,4.87987964304954e-05,9.93071347187821e-05,9.95581220762849e-06
0.10614992079292,4.86030981892189e-05,0.000104624585631276,9.2283273872012e-07
0.106185678193749,4.85213987523584e-05,0.000107494194487642,-3.93501245805392e-06
0.106221435594578,4.84574145190485e-05,0.000110380750432603,-8.81297298142237e-06
0.106257192995408,4.84093868290942e-05,0.000113278190551118,-1.37075643636889e-05
0.106292950396237,4.83737681615887e-05,0.000116179216091792,-1.86164659697801e-05
0.106378723906731,4.83125619248909e-05,0.000123091680019093,-3.04276555810522e-05
0.106464497417224,4.82728087159448e-05,0.000129874940354843,-4.22493394920204e-05
0.106550270927718,4.82412366466699e-05,0.000136430769831815,-5.40099849503286e-05
0.106636044438212,4.82135252116209e-05,0.000142659222143165,-6.5622225110082e-05
0.106784620602343,4.81735957903628e-05,0.000152328844659583,-8.50391088698239e-05
0.106933196766474,4.8145248003442e-05,0.00016024986825372,-0.000103200254095855
0.107081772930605,4.81264350639908e-05,0.000166043421494674,-0.00011964040753046
0.107230349094736,4.81156043272631e-05,0.000169449138067099,-0.000133969440757589
0.107437115165227,4.81132243583764e-05,0.000170054687555495,-0.000149953930421404
0.107643881235717,4.81248953413891e-05,0.000165966425664415,-0.000161041511163161
0.107850647306208,4.81503865005102e-05,0.00015777493759861,-0.000167395279955007
0.108057413376699,4.81899591289029e-05,0.000146392021982905,-0.000169600114343197
0.10826417944719,4.82442744538907e-05,0.000132831812214114,-0.000168476130203758
0.108587242816126,4.83604351644545e-05,0.000109449862496453,-0.000162055100212048
0.108910306185063,4.85174139625727e-05,8.59369204998195e-05,-0.000152632062484864
0.109233369553999,4.87182447529502e-05,6.41792336703726e-05,-0.00014248387794177
0.109556432922935,4.89670436286178e-05,4.5161017566013e-05,-0.000133015741349598
0.109879496291872,4.92694810310041e-05,2.93576364506162e-05,-0.000125036849785111
0.110202559660808,4.96302389079273e-05,1.70290225819332e-05,-0.000119037014854041
0.110738576921145,5.0336422178537e-05,4.63738086756168e-06,-0.000114224275748859
0.111274594181482,5.10639701105865e-05,2.26741482720464e-06,-0.000115956265196194
0.111810611441818,5.15539776821355e-05,9.31476811471053e-06,-0.000123409315333238
0.111971416619919,5.16324860230124e-05,1.31098058053956e-05,-0.000126482173402688
0.112114758253809,5.17169145421532e-05,1.71018024451273e-05,-0.000129409260282038
0.112258099887698,5.18200285522961e-05,2.16183173928907e-05,-0.000132431512409952
0.112401441521588,5.19233602052826e-05,2.65923684411688e-05,-0.000135476010588167
0.112544783155477,5.20167404689373e-05,3.19550516712505e-05,-0.000138460594686958
0.112688124789366,5.21023199003779e-05,3.76371594148878e-05,-0.00014129285561515
0.113088218053731,5.23120281140471e-05,5.42471371162701e-05,-0.000147362296543859
0.113488311318095,5.24713080169306e-05,7.09422098459473e-05,-0.000149886778793274
0.113888404582459,5.25779943993824e-05,8.62444126611221e-05,-0.000147921102446266
0.114288497846823,5.26367392030442e-05,9.90729583394374e-05,-0.000141301913963266
0.114833591620396,5.26515181368352e-05,0.000111853894890297,-0.000125993172991268
