Time,q_w,q_x,q_y,q_z
0.0235085656039718,0.999273623665551,-0.000101863136374099,-0.038107921512521,3.14358959848299e-05
0.0241610756086706,0.999284443133237,-9.97763352220259e-05,-0.0378231508579886,3.18708689998776e-05
0.0248135856133695,0.999295390156392,-9.824577384904e-05,-0.0375328192090902,3.22826484882822e-05
0.0254660956180683,0.999306453511297,-9.75682947888414e-05,-0.0372370968508002,3.26990340272804e-05
0.0261186056227672,0.99931762518442,-9.77948113650084e-05,-0.0369360709014478,3.31407482384733e-05
0.0270205795272203,0.999333236939704,-9.9230499029222e-05,-0.0365112387910939,3.3806226115157e-05
0.0279225534316735,0.99934903500623,-0.000101264690464737,-0.0360762357443254,3.45267825302995e-05
0.0288109556106984,0.999364767969216,-0.000102895161382007,-0.0356377428018362,3.52478617973473e-05
0.0294239182685092,0.999375716087974,-0.000103534025747018,-0.0353293942423976,3.57326284899984e-05
0.0300368809263201,0.999386733422599,-0.0001036637893204,-0.0350163533636382,3.6191687159635e-05
0.0306498435841309,0.999397812625468,-0.000103346283481129,-0.0346987045577506,3.66195341851106e-05
0.0312628062419417,0.999408945534511,-0.000102724805581867,-0.0343765568813127,3.70161723264475e-05
0.0319728014620025,0.999421897216509,-0.000101847106025938,-0.0339979350759245,3.74418711774743e-05
0.0326827966820632,0.999434897128496,-0.000101073688880038,-0.0336136096518955,3.78422003985204e-05
0.033392791902124,0.999447933273194,-0.00010063355925113,-0.033223742823241,3.82314313054886e-05
0.0341027871221847,0.99946099537137,-0.000100628698233478,-0.0328284497564821,3.8622810029673e-05
0.0348127823422455,0.99947407487856,-0.000101018434870499,-0.0324277954537281,3.90247785085878e-05
0.0358127823422455,0.999492512400892,-0.000101925602813709,-0.0318544454807527,3.96085578221526e-05
0.0368127823422455,0.999510949932901,-0.000102810599988057,-0.0312705736779615,4.02002617479236e-05
0.0378127823422455,0.999529366352154,-0.000103260778842535,-0.0306762689065395,4.07780262379665e-05
0.0388127823422455,0.999547737561639,-0.000103150318126002,-0.0300717140853861,4.13205565359351e-05
0.0398127823422455,0.999566036626486,-0.000102676188288222,-0.0294571915072792,4.18201218631161e-05
0.0408127823422455,0.999584235674249,-0.000102208544804318,-0.028833028923332,4.2285294119039e-05
0.0418127823422455,0.999602307695989,-0.000102066926907788,-0.0281995426332744,4.27372195155826e-05
0.0428127823422455,0.999620229812786,-0.000102287010763431,-0.0275569196621008,4.31872315079422e-05
0.0438127823422455,0.999637980941984,-0.000102732428096073,-0.0269052894402847,4.36396104730627e-05
0.0448127823422455,0.99965554063328,-0.000103196482798913,-0.0262447611467612,4.40910440455961e-05
0.0458127823422455,0.999672888168359,-0.000103506584054371,-0.0255754562882715,4.45327549369303e-05
0.0468127823422455,0.999690002119393,-0.000103593704806576,-0.0248975281849129,4.49572419733614e-05
0.0478127823422455,0.999706912980974,-0.000103484171683318,-0.0242089936177997,4.53551694967275e-05
0.0488127823422455,0.999723548628618,-0.000103361345451985,-0.0235119872012124,4.57349566870326e-05
0.0498127823422455,0.999739880309264,-0.000103315039028473,-0.0228069927841922,4.61016582421664e-05
0.0508127823422455,0.999755854875091,-0.000103359267339241,-0.0220956511867934,4.64593373230141e-05
0.0518127823422455,0.999771471927979,-0.000103497434888875,-0.0213773481990946,4.68104512812953e-05
0.0528127823422455,0.999786724764481,-0.000103690573289749,-0.02065168296291,4.71569337214923e-05
0.0538127823422455,0.999801598714249,-0.000103880234789133,-0.0199185883359481,4.74977053032189e-05
0.0548127823422455,0.999816075861425,-0.000104019889700387,-0.0191781474932964,4.7829386758973e-05
0.0558127823422455,0.999830137511433,-0.000104094075464005,-0.0184304902214279,4.81506959277431e-05
0.0568127823422455,0.999843797343958,-0.000104104255111571,-0.0176739278875143,4.84576613598423e-05
0.0578127823422455,0.999857005441189,-0.00010410834493818,-0.0169102174673881,4.87528165599181e-05
0.0588127823422455,0.999869739221961,-0.000104138331381411,-0.0161397440710897,4.90381112329457e-05
0.0598127823422455,0.999881980598734,-0.000104202444802109,-0.0153626685120739,4.93152241036409e-05
0.0608127823422455,0.999893712465107,-0.000104292091566809,-0.0145791096167674,4.95851675383979e-05
0.0618127823422455,0.999904918100291,-0.000104392140978889,-0.0137891760551891,4.98482697708679e-05
0.0628127823422455,0.999915565896068,-0.000104504556591986,-0.0129941389480594,5.01053050879129e-05
0.0638127823422455,0.999925649938779,-0.000104624759986991,-0.012193486474476,5.035639028433e-05
0.0648127823422455,0.999935160463806,-0.000104738877557754,-0.0113868932323435,5.06014344259121e-05
0.0658127823422455,0.999944083661271,-0.000104834306695002,-0.0105743073480666,5.08399248168131e-05
0.0668127823422455,0.999952419375393,-0.000104886212882561,-0.00975424912634749,5.10701720997597e-05
0.0678127823422455,0.999960136193339,-0.000104920257485071,-0.00892817926933971,5.12920389406665e-05
0.0688127823422455,0.999967216684691,-0.000104959933345328,-0.00809641194655318,5.1506088036681e-05
0.0698127823422455,0.999973645711414,-0.000105017042763707,-0.00725907568353687,5.17132955519678e-05
0.0708127823422455,0.999979408695228,-0.000105090656201136,-0.00641626420823521,5.1914414776389e-05
0.0718127823422455,0.999984491330269,-0.000105173938325749,-0.00556806267421051,5.21099115314136e-05
0.0728127823422455,0.999988879525053,-0.000105259136825967,-0.00471455315600466,5.22999304784598e-05
0.0738127823422455,0.999992555623377,-0.000105356178571188,-0.00385679183618045,5.24846159599055e-05
0.0748127823422455,0.99999550998729,-0.000105465691690117,-0.00299434612183149,5.26645044776654e-05
0.0758127823422455,0.999997731099635,-0.000105575652619875,-0.00212693612687504,5.28401001198181e-05
0.0768127823422455,0.999999206115307,-0.000105672009321984,-0.00125450866591525,5.30112242056753e-05
0.0778127823422455,0.999999921888614,-0.000105748336228487,-0.000377110372990241,5.3177274324393e-05
0.0779027823422455,0.999999948614295,-0.000105754239423607,-0.000297922912913897,5.31919773877554e-05
0.0779927823422455,0.999999969084217,-0.000105759868694999,-0.000218667495300421,5.32066001062789e-05
0.0780827823422455,0.999999983278858,-0.000105765339164068,-0.000139368158994679,5.32211687538712e-05
0.078100796442679,0.99999998536505,-0.000105766424706491,-0.000123493161610004,5.32240813468701e-05
0.0781188105431126,0.999999987199421,-0.000105767210475695,-0.000107616639103751,5.32269983298021e-05
0.0781368246435461,0.999999988781943,-0.000105765943007116,-9.17401335927738e-05,5.3229943493188e-05
0.078155209403548,0.999999990137403,-0.000105760817775665,-7.55386884061283e-05,5.3232974624877e-05
0.0781735941635499,0.999999991230944,-0.000105747400175297,-5.93424488892665e-05,5.32360117315592e-05
0.0781919789235518,0.99999999206328,-0.000105719229450524,-4.31566037815447e-05,5.32390084879569e-05
0.0782103636835537,0.99999999263561,-0.000105668028471505,-2.69879200099558e-05,5.32419083674436e-05
0.0782198632944913,0.999999992829964,-0.000105629936293768,-1.8642254331124e-05,5.32433475825818e-05
0.0782293629054288,0.999999992955634,-0.000105581976201752,-1.03042404099211e-05,5.32447344632578e-05
0.0782388625163663,0.999999993012997,-0.000105522331468559,-1.97543617343573e-06,5.32460532987581e-05
0.0782483621273038,0.999999993002557,-0.000105448611051392,6.34149539001776e-06,5.3247168611428e-05
0.0782578617382413,0.999999992924968,-0.000105357982314106,1.4642917398034e-05,5.32479448786714e-05
0.0782673613491789,0.999999992780983,-0.000105247745310256,2.29250463253323e-05,5.32483693038979e-05
0.0782805040107744,0.999999992473834,-0.000105058850420277,3.43448985296337e-05,5.32484628270881e-05
0.07829364667237,0.999999992043621,-0.00010482302940494,4.57114417958153e-05,5.32480480651989e-05
0.0783067893339656,0.9999999914932,-0.000104535602680365,5.70144703185253e-05,5.32471462449551e-05
0.0783199319955611,0.999999990825906,-0.000104192072766494,6.82428645802194e-05,5.32457608287795e-05
0.0783330746571567,0.999999990045585,-0.000103788125345317,7.93847676880316e-05,5.32439112558602e-05
0.0783579854048625,0.999999988272187,-0.000102843386068707,0.0001002219870547,5.32392566056041e-05
0.0783828961525683,0.999999986142543,-0.000101645548282394,0.000120620560899036,5.32332274205736e-05
0.078407806900274,0.999999983695746,-0.000100178413516953,0.000140498374713702,5.32259376892538e-05
0.0784327176479798,0.999999980974828,-9.84327269314904e-05,0.000159778722529368,5.3217499155753e-05
0.0784576283956856,0.999999978025227,-9.64060134527166e-05,0.000178393762593663,5.32080069777086e-05
0.0784964035915019,0.999999973086326,-9.27050341733074e-05,0.000205921858332784,5.31912864193151e-05
0.0785351787873181,0.999999967873389,-8.83711620154064e-05,0.000231552274935222,5.3172389302709e-05
0.0785739539831344,0.999999962541292,-8.34624628212777e-05,0.000255198648299273,5.31514974931856e-05
0.0786127291789507,0.999999957223199,-7.80479909636436e-05,0.000276838285193717,5.31288566137652e-05
0.0786515043747669,0.999999952028928,-7.21944238733417e-05,0.000296496178397876,5.31048230365732e-05
0.0787012267464324,0.999999945685669,-6.41314468501552e-05,0.000318902983421705,5.30726345934291e-05
0.0787509491180979,0.999999939822207,-5.55278280397982e-05,0.000338317979690373,5.30394859941458e-05
0.0788006714897634,0.99999993452437,-4.6457492398792e-05,0.000354941352091973,5.30055930938658e-05
0.0788503938614289,0.999999929839881,-3.69864551041183e-05,0.000368980111626953,5.29708685212741e-05
0.0789001162330944,0.999999925789124,-2.71787444902379e-05,0.000380632276015717,5.29351683044376e-05
0.0790102984970797,0.999999918939681,-4.6469279413708e-06,0.000399131258127861,5.28514592380966e-05
0.0790224787179693,0.999999918379565,-2.08794630575447e-06,0.000400554925446035,5.28418012492158e-05
0.0790286700988103,0.999999918107129,-7.84921740807652e-07,0.000401239812564499,5.28368450138737e-05
0.0790320594683778,0.999999917961555,-7.09278057164612e-08,0.000401603579710366,5.28341183264872e-05
0.0790325729826553,0.999999917939729,3.72813156335351e-08,0.000401657983023556,5.28336973945541e-05
0.0790330864969328,0.999999917917972,1.45481240443864e-07,0.000401712178407334,5.28332632767873e-05
0.0790336000112104,0.999999917896287,2.53666492796358e-07,0.000401766162165373,5.28328141675013e-05
0.0790341135254879,0.999999917874673,3.61835955503221e-07,0.000401819934063019,5.28323511085738e-05
0.0790351225272675,0.999999917832409,5.74335485166296e-07,0.000401924978527431,5.2831409873915e-05
0.079036131529047,0.999999917790414,7.86783706430129e-07,0.000402029217874213,5.28304354099427e-05
0.0790371405308265,0.999999917748685,9.99185612831195e-07,0.000402132658726234,5.28294372503387e-05
0.0790381495326061,0.999999917707221,1.21154474347144e-06,0.000402235306263141,5.28284222571202e-05
0.0790401979364814,0.999999917623848,1.64253941733611e-06,0.00040244127226564,5.28263300987787e-05
0.0790422463403568,0.99999991754155,2.07337627061163e-06,0.000402644007830338,5.2824207947858e-05
0.0790442947442321,0.999999917460321,2.50406056194829e-06,0.00040284353164744,5.28220690659643e-05
0.0790463431481075,0.999999917380155,2.93459422559931e-06,0.000403039859338104,5.28199206529507e-05
0.0790512343340598,0.999999917195264,3.96173290274218e-06,0.000403490235300721,5.28147602553748e-05
0.0790561255200122,0.999999917016369,4.98797252969109e-06,0.000403922670757018,5.28095760129032e-05
0.0790610167059645,0.99999991684341,6.01329095075024e-06,0.00040433737347041,5.28043710130507e-05
0.0790864639629782,0.99999991608772,1.13231626946609e-05,0.000406092289640824,5.27768097519183e-05
0.0791119112199919,0.999999915478057,1.66025721217696e-05,0.000407413562723268,5.27486729705256e-05
0.0791373584770056,0.99999991501162,2.18477294500815e-05,0.000408313657625292,5.27198929146987e-05
0.0792013785489069,0.999999914348309,3.48860936136304e-05,0.000409041456523472,5.26443047023267e-05
0.0792653986208081,0.999999914428293,4.76539570275638e-05,0.000407565533037057,5.25627550682915e-05
0.0793294186927094,0.999999915173933,6.01007062834831e-05,0.000404087411650644,5.24728097535151e-05
0.0793934387646106,0.999999916483244,7.21802405852502e-05,0.000398849369855206,5.23707656397949e-05
0.0794683908339444,0.999999918599335,8.58025054325659e-05,0.000390783260463781,5.22273491797211e-05
0.0794908764547445,0.99999991933397,8.97705564811199e-05,0.000388008791458891,5.21773654071201e-05
0.0795133620755446,0.999999920106841,9.36803757509497e-05,0.000385089004270222,5.21225311822499e-05
0.0795358476963447,0.99999992091418,9.75298527266697e-05,0.000382032931328027,5.20615127165545e-05
0.0795583333171448,0.999999921752748,0.000101317742120999,0.000378848141400919,5.19932494785785e-05
0.079580818937945,0.999999922619673,0.00010504433601912,0.000375540841437039,5.19173496595278e-05
0.0796155748151235,0.999999924009633,0.000110687066549735,0.00037019939532261,5.17832853241092e-05
0.0796313658554372,0.999999924659613,0.000113204193858507,0.000367683487611746,5.17149201664558e-05
0.0796471568957508,0.999999925320083,0.000115692634045116,0.000365114088271724,5.16405322028808e-05
0.0796629479360645,0.999999925990754,0.000118152180360884,0.00036249173865828,5.15585965164418e-05
0.0796787389763781,0.999999926671407,0.000120582370882255,0.000359816904418581,5.1467156184453e-05
0.0796966987864975,0.9999999274574,0.000123310031296527,0.000356711499997598,5.13491692212913e-05
0.0797146585966169,0.999999928255548,0.00012599854851663,0.000353539836835794,5.12137585304912e-05
0.0797326184067363,0.999999929065034,0.000128647943104518,0.000350303561061448,5.10592790039709e-05
0.0797505782168557,0.999999929884667,0.000131258911580621,0.000347004954711903,5.08853717356975e-05
0.0797685380269751,0.999999930713011,0.00013383261530653,0.000343646716433452,5.06925842347444e-05
0.0797889808219279,0.999999931664548,0.000136718486654138,0.00033975523630295,5.04513128239853e-05
0.0798094236168807,0.999999932623216,0.000139559733808617,0.000335794290836722,5.01880421671566e-05
0.0798298664118335,0.999999933586894,0.000142358220729903,0.000331767897554979,4.99039859951357e-05
0.0798503092067862,0.999999934553525,0.000145115755746381,0.000327679988044898,4.9600288460979e-05
0.079870752001739,0.999999935521099,0.000147834124507301,0.000323534450889106,4.92780746670164e-05
0.079996282801206,0.999999941323601,0.000163827039475555,0.000297161559334649,4.69947203606103e-05
0.0800869561204807,0.999999945279202,0.000174703354168158,0.000277289444535111,4.50654525649974e-05
0.0801776294397553,0.999999948889788,0.000185168901320689,0.00025706785070121,4.30002351607858e-05
0.0802523343926911,0.999999951542768,0.000193558024151981,0.0002403095350681,4.1244149675497e-05
0.080327039345627,0.999999953861608,0.000201797885958467,0.000223597672686984,3.94775450036443e-05
0.0803804049841419,0.999999955304926,0.000207609690616721,0.000211725312682209,3.82198152659476e-05
0.0804337706226569,0.999999956568393,0.000213367957011272,0.000199926191399026,3.69708766289921e-05
0.0804871362611718,0.999999957654791,0.000219073893951129,0.000188202840893513,3.57314371803573e-05
0.0805405018996868,0.999999958567751,0.000224727490411166,0.000176555099367126,3.45014361895497e-05
0.0807665667989917,0.999999960614319,0.000247787025798055,0.000128475506034934,2.94447925235541e-05
0.0809926316982967,0.999999959934015,0.000269912028920008,8.17125471389085e-05,2.45463637506568e-05
0.0812186965976017,0.999999956777604,0.000291096589112196,3.6267892957226e-05,1.98042016213447e-05
0.0821123505511945,0.999999924226405,0.000366356265381787,-0.00013162253119986,2.4042916708734e-06
0.0830060045047872,0.99999986942211,0.000427353299446585,-0.000279929787899348,-1.28154262904403e-05
0.0838996584583799,0.999999803821786,0.000473929700846377,-0.000408744900907686,-2.59737120596292e-05
0.0847933124119727,0.999999736875447,0.000506098760635886,-0.00051839001272884,-3.72139295865429e-05
0.0857933124119727,0.999999669475375,0.000525132901166759,-0.000618877176309805,-4.77034282829143e-05
0.0867933124119727,0.999999617352936,0.000526402577289727,-0.000696448064066462,-5.61640685788904e-05
0.0877933124119727,0.999999585441792,0.000510080256312435,-0.000751660815867729,-6.27725668216043e-05
0.0887933124119727,0.999999576102481,0.000476346040481943,-0.000785052274122506,-6.76922037438561e-05
0.0897933124119727,0.999999589323904,0.000425369817429657,-0.000797096438018417,-7.10620230321938e-05
0.0907933124119727,0.999999622778788,0.00035734551537238,-0.000788298149889705,-7.30239036922479e-05
0.0917933124119727,0.999999672000893,0.000272478021875714,-0.00075915764318633,-7.37123255917463e-05
0.0927933124119727,0.99999973054812,0.000170972809493465,-0.000710145588712757,-7.32477164348393e-05
0.0937933124119727,0.999999790128084,5.30348344945292e-05,-0.000641704607202968,-7.1737657725319e-05
0.0940933124119727,0.999999806747357,1.44797197491414e-05,-0.000617447166433946,-7.10955961835771e-05
0.0943933124119727,0.999999822282306,-2.5471838545977e-05,-0.000591468635343374,-7.03661458499106e-05
0.0946382508015304,0.999999834025583,-5.8841035629926e-05,-0.000568884732603776,-6.96900281325459e-05
0.0948831891910882,0.999999845010915,-9.20280723475127e-05,-0.000544758413301306,-6.89002993366253e-05
0.0949566707079555,0.999999848208616,-0.000101735855762625,-0.000537142714376766,-6.86313681719702e-05
0.0950301522248229,0.999999851394817,-0.000111216817503687,-0.000529311477139798,-6.83412369516587e-05
0.0951036337416902,0.99999985459276,-0.000120405123473329,-0.000521239024176084,-6.80216564290158e-05
0.0951771152585575,0.999999857829565,-0.000129233948596804,-0.000512895974830212,-6.76546833307776e-05
0.0952505967754248,0.999999861140833,-0.000137626616840778,-0.00050424292314389,-6.72034479379955e-05
0.0953068831911643,0.999999863754245,-0.000143707252386866,-0.000497374965772125,-6.67672175478435e-05
0.0953631696069037,0.999999866454827,-0.000149445867325056,-0.000490275868317151,-6.62256318300348e-05
0.0954194560226432,0.999999869255643,-0.000154814434719088,-0.000482931131863904,-6.55645518285657e-05
0.0954757424383826,0.999999872165177,-0.000159791932359289,-0.000475331483674529,-6.47776836796078e-05
0.0955320288541221,0.999999875189018,-0.000164362022356536,-0.000467470525781985,-6.38622028827161e-05
0.0956146011254475,0.999999879840211,-0.00017029952769489,-0.00045545434399013,-6.22814167847804e-05
0.0956971733967728,0.999999884747827,-0.000175307992736564,-0.000442856091977419,-6.04145922966486e-05
0.0957797456680982,0.999999889905581,-0.000179376431574237,-0.000429672675938132,-5.82607360431165e-05
0.0958623179394236,0.99999989529781,-0.000182508000685359,-0.000415907440316466,-5.58229388034355e-05
0.0960707885340511,0.999999909760412,-0.000186415677112745,-0.000378654565881667,-4.84673415120682e-05
0.0962792591286787,0.999999924954535,-0.000185058304155257,-0.000338053456705164,-3.9550087820255e-05
0.0964877297233062,0.999999940122108,-0.000179305084569639,-0.000294523551351093,-2.93486946431587e-05
0.0966962003179337,0.999999954460799,-0.000170196666567299,-0.000248557517744579,-1.81839145149032e-05
0.0969046709125612,0.99999996724772,-0.000158768039851531,-0.000200640744433178,-6.36869015211747e-06
0.0971400299768943,0.999999979101319,-0.00014420067442346,-0.000144736429595767,7.40902027345452e-06
0.0973328926309638,0.999999986364445,-0.000131642435700696,-9.79221712222392e-05,1.87783804208822e-05
0.0975257552850333,0.999999991202511,-0.000118863774552571,-5.07158682698649e-05,2.99045324599205e-05
0.0977186179391027,0.999999993569341,-0.000105922753495544,-3.86570668307232e-06,4.03329273486002e-05
0.0977710308250853,0.999999993799571,-0.000102369534503778,8.67376455383139e-06,4.29662903398816e-05
0.0978234437110678,0.999999993866415,-9.87843656923989e-05,2.10379699802755e-05,4.54557374851391e-05
0.0978758565970504,0.999999993780984,-9.51683307091626e-05,3.3164609606532e-05,4.77611812153705e-05
0.0979282694830329,0.999999993556966,-9.15291178225834e-05,4.49916957028444e-05,4.98421079704242e-05
0.0979806823690154,0.999999993210874,-8.78784165214482e-05,5.64556488451222e-05,5.16565105147208e-05
0.0980849387724322,0.999999992238437,-8.06401789204681e-05,7.79208957590179e-05,5.43012053911444e-05
0.0981162156934573,0.999999991893935,-7.84917397055066e-05,8.39513489885456e-05,5.48028160078796e-05
0.0981474926144823,0.999999991534436,-7.63605878420892e-05,8.97681859255046e-05,5.51530808657458e-05
0.0981698574584418,0.999999991271367,-7.48512407017809e-05,9.37878900492383e-05,5.53026999619458e-05
0.0981765669116297,0.999999991191918,-7.44019500804749e-05,9.49695047746331e-05,5.53290764199141e-05
0.0981832763648175,0.999999991112407,-7.39550332665384e-05,9.61390352834395e-05,5.5345514445871e-05
0.0981899858180053,0.999999991032841,-7.35101352928225e-05,9.72967639014995e-05,5.53526610065348e-05
0.0981966952711932,0.9999999909531,-7.30659002079039e-05,9.84439793892174e-05,5.53530251869069e-05
0.098203404724381,0.999999990872955,-7.26202469493066e-05,9.95827009258149e-05,5.53504703232955e-05
0.0982089320987631,0.999999990806482,-7.22507488324756e-05,0.000100515673057577,5.53485833180404e-05
0.0982144594731452,0.999999990739589,-7.18789120831292e-05,0.000101444182520134,5.53472860684701e-05
0.0982199868475274,0.999999990672334,-7.15050656813505e-05,0.000102367867417273,5.53459795228416e-05
0.0982255142219095,0.99999999060476,-7.11294278039445e-05,0.000103286477852559,5.53442698203869e-05
0.0982310415962916,0.999999990536871,-7.07519201743111e-05,0.000104200061509637,5.53423128426953e-05
0.0982365689706737,0.999999990468659,-7.03723877412036e-05,0.000105108743736951,5.53404077000076e-05
0.0982453972472127,0.999999990359075,-6.97619861456299e-05,0.000106549861704393,5.53375336072954e-05
0.0982542255237517,0.999999990248764,-6.91464700763367e-05,0.000107978238869465,5.53347853851792e-05
0.0982630538002907,0.999999990137806,-6.85260259050324e-05,0.000109393581993297,5.53318762359784e-05
0.0982718820768297,0.999999990026264,-6.79007114474409e-05,0.000110795732402238,5.53287606930725e-05
0.0982807103533686,0.999999989914185,-6.72704853155927e-05,0.000112184636657114,5.53255807680986e-05
0.0982895386299076,0.999999989801619,-6.66353384618956e-05,0.000113560215100801,5.53224224986399e-05
0.0983351775026547,0.999999989214189,-6.32757841348908e-05,0.000120453921421205,5.5305070700649e-05
0.0983808163754017,0.999999988623134,-5.97936811978623e-05,0.000126971737964577,5.52867522535721e-05
